layer,framing,alpha,content_id,delta
2,deploy,4.0,c009,0.2500152587890625
2,deploy,4.0,c000,0.00010395050048828125
2,deploy,4.0,c013,0.187469482421875
2,deploy,4.0,c049,0.37513160705566406
2,deploy,4.0,c058,0.18754196166992188
2,deploy,4.0,c024,0.1246185302734375
2,deploy,4.0,c042,0.124664306640625
2,deploy,4.0,c047,0.24962711334228516
2,deploy,4.0,c043,0.3123149871826172
2,deploy,4.0,c003,0.37449169158935547
2,deploy,4.0,c041,0.12446212768554688
2,deploy,4.0,c008,0.187530517578125
2,deploy,4.0,c045,0.3123025894165039
2,deploy,4.0,c011,0.3740549087524414
2,deploy,4.0,c020,-0.06281566619873047
2,deploy,4.0,c044,0.24947357177734375
2,deploy,4.0,c016,0.24981975555419922
2,deploy,4.0,c056,0.1874561309814453
2,deploy,4.0,c025,0.24997711181640625
2,deploy,4.0,c029,0.3124542236328125
2,deploy,4.0,c014,0.24901771545410156
2,deploy,4.0,c002,0.24962615966796875
2,deploy,4.0,c023,0.12467765808105469
2,deploy,4.0,c046,0.24966907501220703
2,deploy,4.0,c022,0.2501974105834961
2,deploy,4.0,c050,0.00014209747314453125
4,eval,-4.0,c006,-0.12445259094238281
4,eval,-4.0,c017,0.06256484985351562
4,eval,-4.0,c039,-0.06251239776611328
4,eval,-4.0,c036,0.12503433227539062
4,eval,-4.0,c009,-0.24996566772460938
4,eval,-4.0,c000,-0.12469005584716797
4,eval,-4.0,c013,0.1254262924194336
4,eval,-4.0,c049,-0.12496471405029297
4,eval,-4.0,c058,-8.58306884765625e-06
4,eval,-4.0,c024,-0.24908924102783203
4,eval,-4.0,c042,-0.18718433380126953
4,eval,-4.0,c047,-0.12419319152832031
4,eval,-4.0,c043,-0.12467098236083984
4,eval,-4.0,c003,-0.062152862548828125
4,eval,-4.0,c041,-0.06235694885253906
4,eval,-4.0,c008,-0.3124570846557617
4,eval,-4.0,c045,-0.06165790557861328
4,eval,-4.0,c011,-0.37480831146240234
4,eval,-4.0,c020,-0.06174755096435547
4,eval,-4.0,c044,0.0631704330444336
4,eval,-4.0,c016,-0.12467765808105469
4,eval,-4.0,c056,0.06250762939453125
4,eval,-4.0,c025,-0.37349891662597656
4,eval,-4.0,c029,0.06249809265136719
4,eval,-4.0,c014,-0.12467765808105469
4,eval,-4.0,c002,-0.06229686737060547
4,eval,-4.0,c023,0.25006580352783203
4,eval,-4.0,c046,0.06273078918457031
4,eval,-4.0,c022,0.12521743774414062
4,eval,-4.0,c050,0.06263923645019531
4,eval,-4.0,c006,-0.06172466278076172
4,eval,-4.0,c017,-0.06220054626464844
4,eval,-4.0,c039,0.3124666213989258
4,eval,-4.0,c036,0.06269454956054688
4,eval,-4.0,c009,2.47955322265625e-05
4,eval,-4.0,c000,-0.12455272674560547
4,eval,-4.0,c013,-0.06236839294433594
4,eval,-4.0,c049,-0.2500314712524414
4,eval,-4.0,c058,0.12492656707763672
4,eval,-4.0,c024,-0.1233377456665039
4,eval,-4.0,c042,-0.3123016357421875
4,eval,-4.0,c047,4.00543212890625e-05
4,eval,-4.0,c043,0.06261062622070312
4,eval,-4.0,c003,-0.24926090240478516
4,eval,-4.0,c041,-0.06251144409179688
4,eval,-4.0,c008,-0.06240272521972656
4,eval,-4.0,c045,0.00022983551025390625
4,eval,-4.0,c011,-0.2497711181640625
4,eval,-4.0,c020,-0.06232261657714844
4,eval,-4.0,c044,-0.06230640411376953
4,eval,-4.0,c016,-0.3122444152832031
4,eval,-4.0,c056,-0.06235218048095703
4,eval,-4.0,c025,-0.06216907501220703
4,eval,-4.0,c029,0.06254005432128906
4,eval,-4.0,c014,-0.4373188018798828
4,eval,-4.0,c002,0.1251697540283203
4,eval,-4.0,c023,-0.1251068115234375
4,eval,-4.0,c046,0.062591552734375
4,eval,-4.0,c022,-0.06242942810058594
4,eval,-4.0,c050,0.00039386749267578125
4,deploy,4.0,c006,-0.1886119842529297
4,deploy,4.0,c017,0.06164264678955078
4,deploy,4.0,c039,0.0624542236328125
4,deploy,4.0,c036,-0.0025196075439453125
4,deploy,4.0,c009,0.24997615814208984
4,deploy,4.0,c000,0.795079231262207
4,deploy,4.0,c013,0.1223917007446289
4,deploy,4.0,c049,-0.18746280670166016
4,deploy,4.0,c058,-0.0625152587890625
4,deploy,4.0,c024,-0.12860965728759766
4,deploy,4.0,c042,-0.14260005950927734
4,deploy,4.0,c047,-0.0008993148803710938
4,deploy,4.0,c043,0.2488088607788086
4,deploy,4.0,c003,0.30213356018066406
4,deploy,4.0,c041,0.7467536926269531
4,deploy,4.0,c008,0.1249704360961914
4,deploy,4.0,c045,0.4984273910522461
4,deploy,4.0,c011,0.2398815155029297
4,deploy,4.0,c020,0.18439579010009766
4,deploy,4.0,c044,0.06064128875732422
4,deploy,4.0,c016,-0.2505674362182617
4,deploy,4.0,c056,-0.25052452087402344
4,deploy,4.0,c025,0.2485637664794922
4,deploy,4.0,c029,0.062186241149902344
4,deploy,4.0,c014,0.3948650360107422
4,deploy,4.0,c002,-0.0020389556884765625
4,deploy,4.0,c023,0.061537742614746094
4,deploy,4.0,c046,1.3701648712158203
4,deploy,4.0,c022,-0.2520408630371094
4,deploy,4.0,c050,-0.0013856887817382812
4,deploy,4.0,c006,0.060317039489746094
4,deploy,4.0,c017,-0.00044536590576171875
4,deploy,4.0,c039,-3.814697265625e-05
4,deploy,4.0,c036,-0.18816566467285156
4,deploy,4.0,c009,-0.12504863739013672
4,deploy,4.0,c000,0.5565366744995117
4,deploy,4.0,c013,-0.06282424926757812
4,deploy,4.0,c049,0.1250286102294922
4,deploy,4.0,c058,7.2479248046875e-05
4,deploy,4.0,c024,0.12153148651123047
4,deploy,4.0,c042,-0.19047260284423828
4,deploy,4.0,c047,0.7418336868286133
