arm,dst_cls,layer,region,source,content_id,delta,dist,dist_unit,scale,scale_min,scale_max,n_clamped,pid,kk,a,b,cand
constructed_min,eval,28,final,samecls_samecont,c020,-1.1949844360351562,45.33583068847656,0.0939345434308052,0.8408049941062927,0.8408049941062927,0.8408049941062927,0,p00348,102,1,0,0
constructed,eval,28,final,othercls_samecont,c020,-1.177694320678711,49.887351989746094,0.10346495360136032,0.9853997826576233,0.9853997826576233,0.9853997826576233,0,p00027,98,1,0,0
constructed_min,eval,28,final,othercls_samecont,c020,-1.0715560913085938,45.33584213256836,0.09400761127471924,0.8954960107803345,0.8954960107803345,0.8954960107803345,0,p00027,98,1,0,0
constructed,eval,28,final,samecls_diffcont,c020,-1.044515609741211,49.887351989746094,0.10346179455518723,1.1003955602645874,1.1003955602645874,1.1003955602645874,0,p00070,74,1,0,0
constructed_min,eval,28,final,samecls_diffcont,c020,-0.9464206695556641,45.33583068847656,0.09400718659162521,1.0,1.0,1.0,0,p00070,74,1,0,0
constructed,eval,28,final,othercls_diffcont,c020,-1.1719436645507812,49.88734817504883,0.10333513468503952,1.0044265985488892,1.0044265985488892,1.0044265985488892,0,p00141,74,1,0,0
constructed_min,eval,28,final,othercls_diffcont,c020,-1.0674896240234375,45.33583068847656,0.09392636269330978,0.9127868413925171,0.9127868413925171,0.9127868413925171,0,p00141,74,1,0,0
unmatched,eval,28,readout,samecls_samecont,c020,-1.4194908142089844,101.55542755126953,0.19000846147537231,1.0,1.0,1.0,0,p00348,102,44,0,0
unmatched,eval,28,readout,othercls_samecont,c020,-1.1753292083740234,103.06452941894531,0.19134575128555298,1.0,1.0,1.0,0,p00027,98,44,0,0
unmatched,eval,28,readout,samecls_diffcont,c020,-0.9078292846679688,94.8541030883789,0.176954984664917,1.0,1.0,1.0,0,p00070,74,44,0,0
unmatched,eval,28,readout,othercls_diffcont,c020,-1.1357994079589844,93.9966812133789,0.17507906258106232,1.0,1.0,1.0,0,p00141,74,44,0,0
selected,eval,28,readout,samecls_samecont,c020,-1.0602436065673828,102.37024688720703,0.19119691848754883,1.0,1.0,1.0,0,p00470,102,44,0,2
selected,eval,28,readout,othercls_samecont,c020,-0.9404106140136719,91.67794036865234,0.17067807912826538,1.0,1.0,1.0,0,p00042,102,44,0,1
selected,eval,28,readout,samecls_diffcont,c020,-1.2410526275634766,94.86943054199219,0.17767652869224548,1.0,1.0,1.0,0,p00652,74,44,0,5
selected,eval,28,readout,othercls_diffcont,c020,-1.6899261474609375,105.55872344970703,0.19623331725597382,1.0,1.0,1.0,0,p00667,74,44,0,5
constructed,eval,28,readout,samecls_samecont,c020,-1.30743408203125,98.36768341064453,0.18383632600307465,0.9614942669868469,0.810869038105011,1.200632095336914,0,p00348,102,44,0,0
constructed_min,eval,28,readout,samecls_samecont,c020,-1.182748794555664,89.3937759399414,0.16679607331752777,0.8689231872558594,0.655755341053009,1.0,0,p00348,102,44,0,0
constructed,eval,28,readout,othercls_samecont,c020,-1.1588611602783203,98.36768341064453,0.18301846086978912,0.9745350480079651,0.8339068293571472,1.0951899290084839,0,p00027,98,44,0,0
constructed_min,eval,28,readout,othercls_samecont,c020,-1.0531005859375,89.39376831054688,0.16641110181808472,0.8789862990379333,0.7167916297912598,1.0,0,p00027,98,44,0,0
constructed,eval,28,readout,samecls_diffcont,c020,-1.0085697174072266,98.3676986694336,0.1830706000328064,1.020884394645691,0.8820769190788269,1.2355927228927612,0,p00070,74,44,0,0
constructed_min,eval,28,readout,samecls_diffcont,c020,-0.9119377136230469,89.3937759399414,0.16648487746715546,0.9200795888900757,0.7364909648895264,1.0,0,p00070,74,44,0,0
constructed,eval,28,readout,othercls_diffcont,c020,-1.1374359130859375,98.3676986694336,0.18342703580856323,1.0717207193374634,0.9308999180793762,1.2696107625961304,0,p00141,74,44,0,0
